id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
6ebbadc9-d21b-40c6-a0ea-9aefbcf817eb,Srta. Stella Cunha,1944-05-18,689.244.170-96,93697-999,Souza,SP,Brasil,F,+55 (071) 0842 8006,68924417096@exemplo.com.br,2025-08-05
8cf94d73-fa7d-4ced-b9ec-1e85ffad9605,Dra. Gabriela Viana,1989-03-28,867.999.675-64,79141-024,Costela dos Dourados,MS,Brasil,F,+55 21 9714-9965,86799967564@exemplo.com.br,2024-04-24
25eed5b1-b6e9-4c18-9ec4-0bbc5a9d49e4,Henry da Costa,2004-04-25,745.134.779-98,58766-064,Moura do Oeste,SE,Brasil,F,+55 (061) 7669-9469,74513477998@exemplo.com.br,2024-11-01
0083f129-570d-4300-8cb2-f3079081221a,Maria Clara Silva,1965-09-23,152.125.020-70,63080-156,Almeida,AP,Brasil,M,(041) 6267-9669,15212502070@exemplo.com.br,2024-07-15
d7a0bf85-9c15-43d7-b5db-19aed7935496,Isabel Sales,1987-03-06,417.151.538-32,04555-471,Moreira de Monteiro,PR,Brasil,F,+55 11 1904-7361,41715153832@exemplo.com.br,2025-08-21
3f001dde-0d47-4b9e-b791-abc09730c744,Luiza Melo,1987-05-14,996.063.241-53,24325-875,Andrade,GO,Brasil,F,+55 51 4838 3342,99606324153@exemplo.com.br,2024-06-17
4410b57e-32ea-425f-bfbb-2664360db849,Ravi Lucca da Rosa,1982-02-23,376.758.032-91,77388-107,Campos,PE,Brasil,M,71 4209-8251,37675803291@exemplo.com.br,2025-06-21
4f3127d6-8696-4536-8982-95338fe673f4,Larissa Nascimento,1982-04-05,439.203.140-45,58796812,Cavalcanti,BA,Brasil,F,+55 21 8586-4874,43920314045@exemplo.com.br,2025-03-18
5dd0eaca-998d-43f4-93fd-18c03537fe68,Heloisa Vargas,1954-01-12,058.299.954-64,49449-608,Vargas da Mata,MS,Brasil,F,31 7087 8361,05829995464@exemplo.com.br,2025-05-23
7965bc44-b353-4b86-9383-daab674138df,Gabriela Câmara,1972-07-21,721.538.853-81,64334-265,da Costa,GO,Brasil,F,(021) 0603 1657,72153885381@exemplo.com.br,2024-04-09
c559d29f-74c3-466c-ae27-7af6b0791228,Maria Vitória Lima,2004-09-27,888.888.681-10,71773-153,Macedo de Gonçalves,MT,Brasil,F,0300-813-5263,88888868110@exemplo.com.br,2024-03-15
24429fe9-797d-4277-ac91-ef5d5dcdf66c,Maria Liz Nascimento,2006-10-11,620.338.668-97,43112-025,Fogaça,MS,Brasil,F,(084) 4464-0927,62033866897@exemplo.com.br,2023-08-27
10b104bd-36aa-4b0a-ba1a-e358c04c8beb,Sr. Vitor Hugo Cunha,1950-12-30,461.786.545-29,70181-824,da Rosa do Oeste,PE,Brasil,F,0500 447 9588,46178654529@exemplo.com.br,2024-03-29
4363bb43-c648-4528-98d6-e8be8198fa4c,Sophie Vieira,1977-08-21,130.652.279-32,45390-276,Vieira,TO,Brasil,M,0500-299-0283,13065227932@exemplo.com.br,2025-06-19
c668b95f-cfe0-4f6f-ad78-f4c6a0ccb10a,Maria Liz Araújo,1959-07-15,614.323.531-71,92972-749,Brito de Duarte,RS,Brasil,M,61 2453 2606,61432353171@exemplo.com.br,2024-05-27
66d23b94-1777-4616-aba4-578270f12dec,Bianca Farias,1989-11-25,531.529.309-27,65746-470,Pacheco,SC,Brasil,M,0300-954-1692,53152930927@exemplo.com.br,2024-07-11
3b23b051-f4e5-46c8-9052-3eb541631aaa,Calebe Cassiano,1970-09-18,907.255.660-17,46457-702,Pacheco,AM,Brasil,M,0500-108-6314,90725566017@exemplo.com.br,2024-04-05
2c1cb363-44c1-40f3-b398-0246739ca9a6,Miguel da Luz,1990-05-25,002.239.387-66,01784-011,da Paz de Andrade,BA,Brasil,F,(061) 3417 6504,00223938766@exemplo.com.br,2024-11-25
c63efef9-ed94-4b95-b0aa-db42d8466460,Júlia Cirino,1937-02-22,619.699.937-50,26345846,Cardoso do Amparo,PA,Brasil,M,21 6969 2314,61969993750@exemplo.com.br,2023-10-17
b76613c3-dfe5-489f-8f70-e09ce40509a0,Beatriz Cirino,1973-04-14,399.507.919-40,21081-426,Monteiro do Sul,RN,Brasil,F,31 1235-8591,39950791940@exemplo.com.br,2025-07-20
19d96cea-6893-4775-a90b-529e7d0a3df7,Isabel Silveira,1958-07-13,695.639.541-77,57464-159,da Luz,RN,Brasil,F,(031) 3574-4907,69563954177@exemplo.com.br,2025-04-07
e61959e5-a4c4-4ed9-982a-9ef62892d15e,Maria Júlia das Neves,1988-07-17,040.101.842-33,49388-742,Porto,MT,Brasil,M,+55 (021) 9756-9811,04010184233@exemplo.com.br,2023-09-03
2cdb1e6e-383a-4aa9-bd18-66ff11393c4b,Pedro Henrique da Luz,1956-10-18,642.579.016-81,15000-250,Costela do Sul,MA,Brasil,M,61 3943 4978,64257901681@exemplo.com.br,2025-02-20
02b301b5-1ea6-44b7-be71-fdd35c2145f4,Luara Pastor,1937-04-22,749.120.150-38,76788130,Brito de da Rocha,MA,Brasil,M,+55 (081) 4238 7832,74912015038@exemplo.com.br,2025-05-26
4f1b4a8a-82d7-45ed-90c2-611e6c9d5326,Laís Ribeiro,1949-04-07,697.529.094-56,23520279,Mendonça do Oeste,GO,Brasil,F,+55 (011) 5911-7224,69752909456@exemplo.com.br,2024-08-15
0ef7f7d6-a097-4d24-867d-c39011bedad2,Dr. Pedro Miguel da Paz,1959-02-05,485.498.484-05,97467274,Costela,RO,Brasil,M,(071) 1858-1039,48549848405@exemplo.com.br,2024-04-29
68c3235f-45c0-417d-9feb-e6033992e458,Evelyn Ramos,1974-11-12,959.527.467-38,11882-401,Peixoto da Praia,AM,Brasil,M,+55 (011) 8720-9366,95952746738@exemplo.com.br,2023-10-01
b3110013-95b2-488d-b420-99172aff0be2,Gael Henrique Mendes,1983-08-27,134.515.842-62,56588771,Câmara,CE,Brasil,F,(061) 0362 1842,13451584262@exemplo.com.br,2025-03-07
17a32701-b9b7-449d-841e-982779d1b1b8,Sra. Sophie Fogaça,1943-02-10,645.895.740-87,62516-088,Teixeira da Serra,AL,Brasil,F,+55 (081) 6553-2928,64589574087@exemplo.com.br,2024-05-18
2a4c0c2a-f6e6-4f95-ac94-70a28efefc48,Sr. Eduardo Rodrigues,2003-12-02,970.452.494-01,96796-628,Albuquerque da Serra,RS,Brasil,M,31 2954 1105,97045249401@exemplo.com.br,2025-03-03
563ef285-bf82-4d16-a94c-8cc3acf5b80a,Srta. Brenda da Mata,1968-01-18,814.301.513-79,13660-844,Araújo,AC,Brasil,F,(081) 6232 2958,81430151379@exemplo.com.br,2024-10-16
d35b96a4-eae1-40ef-b1cf-393b89ce25b6,Brenda Fernandes,1974-02-27,645.118.614-09,69736409,Cavalcanti,MS,Brasil,F,21 5355-4028,64511861409@exemplo.com.br,2024-07-07
5ebbdd49-d80f-4f43-a153-3a318cc811cb,Maria Luiza Machado,1951-05-25,667.900.535-39,03308735,da Rocha,AC,Brasil,F,+55 31 3695-0589,66790053539@exemplo.com.br,2024-07-10
c271e35d-d252-4b5f-98f1-bc59152e2d0b,Joaquim Ferreira,2006-06-16,775.260.041-43,46271812,Correia,PB,Brasil,F,+55 (021) 2862-7721,77526004143@exemplo.com.br,2024-05-17
095d9909-4de4-483f-8bc0-65c1c564b25e,Lorenzo Monteiro,1941-04-21,251.867.822-75,64428-739,Mendonça,PI,Brasil,M,+55 21 9967 7900,25186782275@exemplo.com.br,2024-01-10
097d0957-0346-4aea-9f56-274caf637b66,Ravi Rezende,1986-03-19,738.106.835-08,76307123,Nogueira Paulista,MA,Brasil,F,+55 21 1655-2367,73810683508@exemplo.com.br,2024-11-20
3ad5d018-1b4e-4516-a22d-9b2f1a4835b1,Eloah Viana,2005-01-22,419.904.168-22,06939345,Cassiano,SC,Brasil,M,+55 51 1382 6171,41990416822@exemplo.com.br,2024-08-24
e2885103-67a1-4b26-9a21-84b2885371be,Vitor Hugo Moraes,1937-02-23,184.744.946-79,87216-033,Sampaio,RJ,Brasil,M,(041) 8085-7341,18474494679@exemplo.com.br,2025-05-26
8044839e-c364-46e6-9173-a6cc30f0e5d7,Luiz Gustavo Moreira,1983-12-16,211.090.841-35,63619-282,Teixeira,PA,Brasil,M,(041) 2028 4091,21109084135@exemplo.com.br,2025-04-11
3e6d9e3a-cc1c-4149-ab67-11a61d178b96,Catarina Pacheco,1954-05-14,061.586.288-78,06894-073,da Cruz,TO,Brasil,M,41 3300 3253,06158628878@exemplo.com.br,2024-04-10
a72ebf4d-515e-463c-b430-6395553841b4,Eloá da Conceição,1947-07-27,519.858.229-62,40903595,Porto,AM,Brasil,F,+55 (011) 5026 5778,51985822962@exemplo.com.br,2025-06-04
f93386d0-261c-40ab-bae4-217044ed44dc,Ayla Ramos,1964-09-18,153.916.139-85,77748-006,Barbosa,SP,Brasil,F,+55 84 6095 4027,15391613985@exemplo.com.br,2023-12-22
0833a8ec-4640-43e0-a8fe-b40453bc1e76,José Melo,1943-10-14,057.937.833-54,65785-284,Almeida,ES,Brasil,M,61 3300 4010,05793783354@exemplo.com.br,2024-01-26
49074bf6-fc83-4095-845b-5cb13e216c05,Sra. Júlia Oliveira,1941-09-30,523.507.134-50,82776822,Guerra de Aragão,AC,Brasil,F,+55 (084) 4479-2523,52350713450@exemplo.com.br,2025-03-26
0066ce41-269a-4f12-8536-16b9b0666981,Brenda Pimenta,2001-12-13,738.281.822-06,96965361,da Cunha Grande,GO,Brasil,F,(084) 0425-7652,73828182206@exemplo.com.br,2023-09-23
19f5af9f-ff95-430f-a18d-c62547ebc65b,Danilo Pastor,1942-04-30,693.668.750-34,44710290,Borges da Praia,PB,Brasil,F,+55 84 6897 6543,69366875034@exemplo.com.br,2025-05-08
40e3e181-3154-41a3-9227-4e34d8bc9ba4,Lucas Nascimento,1969-11-18,801.404.199-56,65868475,Camargo,ES,Brasil,F,(051) 4969-8042,80140419956@exemplo.com.br,2025-05-31
c76a0254-a507-400f-ac2f-e296acebf4a7,Maria Alice Pacheco,1942-08-09,918.302.619-32,85115196,Mendonça de Vargas,MS,Brasil,F,21 0852 7509,91830261932@exemplo.com.br,2024-01-18
d49f230b-08ab-4cdc-9c34-fae2f0d7bc39,Nicolas da Rosa,1992-06-23,493.157.954-81,66209-779,Macedo,CE,Brasil,F,0500-798-5251,49315795481@exemplo.com.br,2025-05-21
52d82add-fe27-45bb-acf6-9e3ed5cf22c4,Sra. Eloah Montenegro,1994-05-26,395.471.607-29,88943645,Cirino,DF,Brasil,F,+55 11 4372-6364,39547160729@exemplo.com.br,2024-11-01
56778598-43f6-4c0f-81cf-075b29d25484,Mariane Machado,1984-02-02,629.952.683-69,63323-963,Aparecida de Teixeira,PE,Brasil,M,+55 71 1397 3015,62995268369@exemplo.com.br,2024-07-01
df7686b9-0f2e-4fec-9c26-43d28dba6c5d,Cauê Abreu,1956-02-19,909.009.046-00,55004-891,Camargo,PI,Brasil,F,+55 41 4960 4068,90900904600@exemplo.com.br,2024-02-19
45a55271-8943-4a06-b164-10f42ee919b7,Natália Farias,1990-04-01,759.323.006-06,78388-727,Sampaio,AP,Brasil,M,31 3927 7226,75932300606@exemplo.com.br,2024-09-27
9fbd02bf-4a44-42cf-8d9c-47cbe3327cc5,Luna Azevedo,1976-04-12,819.437.684-99,54748-353,da Mata,RS,Brasil,F,+55 (061) 1797-4364,81943768499@exemplo.com.br,2024-06-30
d9107a8c-b57c-419c-be6a-28f401e9e11d,Hadassa Monteiro,2004-07-15,987.022.113-27,01775603,Mendes de Barros,MA,Brasil,M,+55 (071) 9469-6779,98702211327@exemplo.com.br,2024-01-30
796c0a10-95b1-4647-bc14-ea479222d3a9,Camila Siqueira,1976-10-04,557.998.999-24,91936381,da Rocha,PR,Brasil,M,41 8633-6174,55799899924@exemplo.com.br,2025-02-25
944e9033-f721-493d-a70e-b2342d8e4fc2,Davi Luiz da Cunha,1979-10-19,549.177.328-92,11243029,Garcia da Prata,SC,Brasil,F,+55 81 2330 4048,54917732892@exemplo.com.br,2024-06-21
55501601-02d0-442d-97c4-300cb99d9e1b,Fernanda da Mata,1988-07-03,763.232.384-66,75639301,Pacheco de Minas,SC,Brasil,F,84 8721 5478,76323238466@exemplo.com.br,2024-12-20
cd965322-c476-4e51-9e7f-657dbb0286f3,Evelyn Nogueira,1935-01-02,863.054.478-69,24581392,Lopes,BA,Brasil,F,(081) 4433-2395,86305447869@exemplo.com.br,2024-06-18
e3462ac0-f3b1-4b6b-bbe9-f706454fbaf7,Luiz Otávio Pereira,1965-02-15,117.253.155-96,28222590,Ferreira,AC,Brasil,F,(071) 8638 7506,11725315596@exemplo.com.br,2025-07-13
2b13f315-7540-4a0f-b735-7531c78b103c,Rhavi Correia,1952-09-05,070.947.546-29,83856-252,Albuquerque de Minas,RN,Brasil,F,+55 81 9598-8458,07094754629@exemplo.com.br,2025-07-11
724d5085-3551-4e43-9407-aa56438c6dc3,João Vitor Pinto,1992-02-09,816.966.283-05,22830-296,da Cunha da Serra,TO,Brasil,M,(081) 5314 0505,81696628305@exemplo.com.br,2023-09-19
b7350cab-2adf-42b3-b68e-288f97e5d01f,Sra. Heloisa Pimenta,1935-07-21,534.357.885-75,34489-899,Cunha,PI,Brasil,F,0300-994-1112,53435788575@exemplo.com.br,2024-11-12
2688626c-b363-4a82-b4f2-be4df3cf020f,Yago Mendonça,1936-01-22,857.620.019-25,63652-366,Cunha,AM,Brasil,F,41 6614-7064,85762001925@exemplo.com.br,2025-02-11
5f4124e9-4998-48bd-a87d-9d5e791c5f85,Mirella Martins,2004-08-22,905.503.453-41,66728-050,Andrade Grande,PR,Brasil,F,0300-913-7960,90550345341@exemplo.com.br,2024-01-18
d121fb4f-cd5a-4b0b-b2ca-4d758b593c3d,Théo Macedo,1972-02-25,630.508.381-37,57311636,Siqueira da Praia,RJ,Brasil,M,61 3512-3311,63050838137@exemplo.com.br,2025-04-24
14ca0f98-640e-4250-8ce8-9957937c14ca,Sofia Pires,1968-07-09,025.411.171-17,14630-854,Sampaio,PE,Brasil,M,71 3455 2875,02541117117@exemplo.com.br,2025-05-27
109aab1f-9a34-48e6-976b-febeff8155f1,Dante Pacheco,1998-11-23,278.063.525-63,88100393,Rezende das Flores,PR,Brasil,F,+55 81 8646-5320,27806352563@exemplo.com.br,2024-10-24
46f4f58a-6f1c-4fd6-8d88-b1e3e6a1968e,Sra. Natália Silveira,1971-10-24,056.810.118-97,54004-685,da Mata das Pedras,PE,Brasil,F,+55 (051) 0695-0820,05681011897@exemplo.com.br,2023-12-20
e47adaa7-7957-4551-ba43-709413de2134,Eduardo Sampaio,1979-04-04,083.691.027-02,13411953,Santos de Pimenta,RO,Brasil,F,+55 (084) 0485-7707,08369102702@exemplo.com.br,2025-08-21
4a24f71b-cffd-41d3-ad9f-751ab3984b0e,Maria Isis da Rosa,1968-08-12,929.198.424-36,39788587,Andrade de Oliveira,MS,Brasil,M,21 1655 0053,92919842436@exemplo.com.br,2025-05-27
9c8e8816-78dd-49dd-9bda-2c9effdd6a00,Vitor Hugo Lima,1990-10-07,903.715.723-58,70651-280,Vargas,RO,Brasil,M,+55 (071) 6213 4200,90371572358@exemplo.com.br,2024-09-15
5e730e12-27a9-4469-9f5a-ae1e5f13f2e3,Murilo da Paz,1980-10-06,167.956.741-22,01925573,Vieira do Amparo,AM,Brasil,M,(011) 1432-7897,16795674122@exemplo.com.br,2024-05-01
0fdb2d39-8c3b-4877-9a7f-68c79422e129,Mateus Costa,2004-02-22,825.728.458-67,84212973,Macedo,SP,Brasil,F,84 9879-5533,82572845867@exemplo.com.br,2024-04-16
058a1487-7c6a-4942-9174-90ae931599af,Ana Beatriz Sousa,2000-12-20,869.309.953-23,49515715,Marques de Goiás,PA,Brasil,M,61 9218 8470,86930995323@exemplo.com.br,2024-09-28
c342e7cd-ebbc-4794-8dfc-d89aeaf76de2,André Moura,1972-01-22,132.452.196-20,37239-690,Brito,RS,Brasil,F,84 6272-8835,13245219620@exemplo.com.br,2024-03-30
c4a102a2-7f7c-4f50-918f-96d267e043e0,Ana Beatriz Costa,1937-11-01,777.332.808-85,81531-348,Pastor,PB,Brasil,F,+55 11 8988 9101,77733280885@exemplo.com.br,2025-08-02
69c494d8-4384-4e2c-97c2-0432e6f69620,Bryan Ferreira,1985-07-26,795.580.812-91,56241609,Teixeira,AC,Brasil,F,61 4888 0472,79558081291@exemplo.com.br,2024-09-02
a51e0913-4e51-4d8b-96bc-e4d39f32c3fb,Theo Silveira,1957-11-29,488.888.756-39,57675-453,Martins de Albuquerque,PA,Brasil,F,+55 61 1192 1539,48888875639@exemplo.com.br,2023-09-27
7005c6aa-c49d-4755-b9ff-496c4bd1cd4f,Gabriela Cassiano,1950-03-01,760.556.541-81,38767119,Camargo Verde,ES,Brasil,F,+55 81 2631 8956,76055654181@exemplo.com.br,2024-03-09
b7726f44-51db-42f3-b848-d6fc181dbf6e,Alice Siqueira,1969-05-02,770.361.802-50,53963452,Monteiro da Prata,PR,Brasil,F,+55 81 2777 1367,77036180250@exemplo.com.br,2023-10-16
747191a6-6ddf-4e68-b59c-1d3a23704776,Cauã Abreu,1990-12-26,313.816.344-73,50764797,Campos do Oeste,MA,Brasil,F,+55 (084) 1804-0580,31381634473@exemplo.com.br,2025-04-13
043a2b76-aaca-4ac8-be23-6eec6a91062a,Pietra Pires,1964-08-24,629.275.606-33,62519-002,Cassiano do Amparo,MG,Brasil,F,+55 51 3682 4332,62927560633@exemplo.com.br,2025-04-13
9db972b0-a210-45ae-8a8c-8f51f6bc3fed,Renan Peixoto,1935-05-03,201.502.040-67,99470-919,Barbosa do Sul,MS,Brasil,F,0300 198 2790,20150204067@exemplo.com.br,2023-11-24
4312704f-9e2b-4c28-92bc-1f281d4ca9ee,Emanuel Novaes,1989-09-22,252.680.111-78,19580395,Pinto,RN,Brasil,F,+55 41 2371 5460,25268011178@exemplo.com.br,2024-06-29
f7832575-7d2e-472d-8e3a-2ed40e243a87,Mirella Machado,1945-08-12,633.556.280-20,35636714,Cassiano do Galho,PI,Brasil,M,+55 (011) 1089-0616,63355628020@exemplo.com.br,2025-08-04
86142a6e-1d09-46f9-a99d-7ff282be40b6,Daniela Sales,1934-11-20,270.822.016-74,90558-177,Moura das Pedras,SC,Brasil,M,84 9700 7000,27082201674@exemplo.com.br,2025-02-23
1a998fbf-4fcf-498a-b1ce-ca25c3b18e9b,Leandro Camargo,1997-05-26,049.948.300-11,19027-503,Barbosa,AL,Brasil,M,(021) 6058 9726,04994830011@exemplo.com.br,2025-05-02
d8a4504e-3b27-434d-90f3-422da1452b8e,Miguel Jesus,1950-01-03,450.582.486-37,36283-201,Nogueira,TO,Brasil,M,(031) 2523 6716,45058248637@exemplo.com.br,2024-07-17
4e92bc3e-35c4-473c-a7f4-2cf36072f2df,Leonardo da Rocha,1941-09-23,990.743.096-01,35504279,Abreu,AC,Brasil,M,71 3702-1768,99074309601@exemplo.com.br,2024-05-21
c42ac3c3-2adb-4c27-b4ee-1a70e3320ea3,Cauã Rodrigues,1993-06-14,436.026.554-19,36741898,Mendes das Flores,SC,Brasil,F,+55 (081) 7967 8769,43602655419@exemplo.com.br,2023-12-20
c78626ea-22fa-4588-ae45-ba51a33bff66,Ana Vitória Viana,1956-01-09,102.258.257-75,21122-645,Machado das Pedras,MA,Brasil,M,+55 31 3371-9043,10225825775@exemplo.com.br,2025-02-10
b48b2142-e9ce-4767-8780-4c86ef72c746,Olivia Castro,1939-04-21,630.950.797-53,25598-167,da Mota,AL,Brasil,M,+55 (084) 8405 4982,63095079753@exemplo.com.br,2024-05-30
b4efb31f-1168-4eb3-a12d-2c476fad1d4b,Oliver Souza,1941-06-27,162.872.166-33,67172-423,Sá,RS,Brasil,M,11 7617 3836,16287216633@exemplo.com.br,2024-02-11
8d1cce44-63f5-412f-bc3d-431e9d2280cc,Sr. Ravi Lucca Moura,1944-07-05,218.176.145-31,09723970,Pacheco dos Dourados,AC,Brasil,F,+55 11 3279-1701,21817614531@exemplo.com.br,2023-09-22
edf652f5-c718-4388-b84d-dcb8e88853d3,Esther Machado,1951-07-27,322.734.010-29,17324536,Fonseca,AP,Brasil,M,(021) 9699-6060,32273401029@exemplo.com.br,2024-10-05
49c399b3-cec5-4439-ac5f-955f05af7a62,Olívia da Cruz,1948-02-23,101.678.072-25,83298792,Aparecida,SE,Brasil,M,84 9316-9271,10167807225@exemplo.com.br,2025-01-05
21be9ffb-12ae-4b9e-9a65-483bbacefa44,Vinícius Rios,1974-06-16,984.002.208-53,29931-032,Duarte do Amparo,RR,Brasil,M,71 3583-0623,98400220853@exemplo.com.br,2024-08-09
4d704011-0530-4f9f-a9f2-f7c96b37c26c,Luigi Moreira,1971-04-23,051.037.989-21,97365000,Guerra,DF,Brasil,F,+55 81 4898-6270,05103798921@exemplo.com.br,2024-07-03
2b755c67-d1ea-4f5c-82fb-11558d05a8e9,Caio Alves,1950-08-15,952.215.746-63,42322-846,Caldeira da Prata,CE,Brasil,M,61 6361-8769,95221574663@exemplo.com.br,2024-04-13
275e44ee-8872-4e16-b5b8-9a4cfb8c88e4,Theo Cardoso,1999-06-20,176.752.087-15,39508244,Pinto,DF,Brasil,M,+55 (041) 1295 6196,17675208715@exemplo.com.br,2024-02-19
46a9e032-4bd2-4e04-b9ea-c343ebd91783,Aylla Costa,1972-03-29,291.789.909-67,15162638,Gonçalves de da Cunha,ES,Brasil,F,+55 (081) 1508 9678,29178990967@exemplo.com.br,2024-01-11
68744808-8557-40b4-8109-6a292740e526,Benjamim Albuquerque,1950-01-06,847.691.668-48,53601169,Silveira,BA,Brasil,M,(051) 6960-1987,84769166848@exemplo.com.br,2023-11-22
cea7820f-73dd-4eef-9c93-a4a9398a96cc,Olívia Sá,1973-11-01,498.819.569-30,38422375,Aragão dos Dourados,GO,Brasil,M,(081) 2083-1875,49881956930@exemplo.com.br,2025-01-04
0295898d-3784-4ad7-bb8f-6d5b6d96c078,Sra. Fernanda Moura,2005-08-11,393.708.717-68,84976-039,Rios,SE,Brasil,F,+55 (051) 5374-4684,39370871768@exemplo.com.br,2024-08-22
a90254ad-152e-456a-af85-1e7a58fcb44f,Dra. Juliana Lopes,1958-06-03,997.340.937-52,61863046,Vargas,PR,Brasil,M,+55 41 0269-1506,99734093752@exemplo.com.br,2023-12-12
2c00589d-6243-4f3d-9ebf-bb86c5e3a72d,Murilo Cardoso,1966-04-14,228.071.753-80,56960730,Marques,AL,Brasil,M,+55 (051) 3228 5443,22807175380@exemplo.com.br,2024-06-21
54be004b-ce5d-41a7-a490-900c07faf17f,José Pedro Casa Grande,1970-11-02,251.614.236-90,39327-666,Marques,DF,Brasil,F,+55 (084) 0288-8287,25161423690@exemplo.com.br,2024-02-05
c4fcc9bf-2bdc-4536-aa5b-c50e5186a0e0,Dr. Enzo Abreu,1974-09-12,976.274.940-77,38151-056,Castro dos Dourados,PI,Brasil,F,(041) 7859-4173,97627494077@exemplo.com.br,2024-07-16
d4e1deb8-45df-436a-8cc9-39747d2c8fb6,João Guilherme Sousa,1940-07-10,429.800.281-65,06557-219,Jesus da Prata,CE,Brasil,M,11 6259-4337,42980028165@exemplo.com.br,2025-02-01
9b6cc80e-a637-4b3b-8437-908d506b2370,Bento Fernandes,2005-08-13,861.443.759-74,15297-056,Guerra,TO,Brasil,M,+55 (031) 2897-2392,86144375974@exemplo.com.br,2023-10-05
5fe400fb-8ba5-4ba4-b1f2-25f3d7520f2b,Esther das Neves,1981-08-21,303.001.951-32,62483-549,Novaes do Norte,MG,Brasil,F,71 6983-2291,30300195132@exemplo.com.br,2025-03-14
e3b58295-3fdf-4ea8-83f2-5668e38be5b2,Ísis Pinto,1987-01-29,030.587.535-08,31289490,Pires,AP,Brasil,F,+55 84 3085 7260,03058753508@exemplo.com.br,2023-10-29
8a7cac99-3e67-469c-8cba-ce7a8e0164d4,Ravi Lucca Gomes,1938-09-05,215.388.957-15,88825843,Pires,MT,Brasil,M,+55 (071) 1941 2337,21538895715@exemplo.com.br,2024-03-26
71ec9d5d-dcae-42bf-b6ea-9309cf296057,João Pedro Novaes,2002-05-25,028.011.435-35,41063-062,Novaes Paulista,PI,Brasil,M,+55 (051) 0591-5171,02801143535@exemplo.com.br,2025-02-06
d6de9b81-cc69-485a-8853-4fc1900cb1bd,Diogo Jesus,1940-10-08,912.036.404-24,71456-227,Sales,AC,Brasil,M,+55 (081) 3168 7712,91203640424@exemplo.com.br,2023-10-31
3c6bb2c6-6e75-464d-939b-dd73e4543f21,Bárbara da Paz,1952-09-06,304.412.856-31,29565-663,Montenegro,MG,Brasil,M,+55 81 3618 4427,30441285631@exemplo.com.br,2023-12-08
09129fb1-9590-446d-b4d2-ff57dadeb463,Yan Correia,1958-11-30,425.963.065-82,12107-973,Casa Grande Grande,TO,Brasil,M,+55 11 5554-3292,42596306582@exemplo.com.br,2025-04-29
12a15f88-e8ec-4349-9d82-bcad0e9ca817,Dante Siqueira,1944-12-30,744.578.943-12,22814236,Pimenta,BA,Brasil,F,+55 71 2739-3899,74457894312@exemplo.com.br,2024-01-21
34ee7562-d1da-419e-b886-e8a59ad41bb1,Sra. Ísis Sampaio,1992-11-15,834.386.867-93,63172703,Silva de Souza,MA,Brasil,F,0900 825 8622,83438686793@exemplo.com.br,2023-10-13
94b0661a-411a-4a5e-9f53-d16f0f0e1c1a,Dr. Asafe Sales,1990-11-13,496.162.915-83,76543857,Câmara do Norte,CE,Brasil,F,(041) 0044-2260,49616291583@exemplo.com.br,2024-05-19
3b79ba26-c449-45d3-8bc8-4ad5912ae904,Manuella Mendes,1971-12-18,640.928.410-31,96016389,Ferreira,PA,Brasil,F,(041) 8869-1268,64092841031@exemplo.com.br,2024-05-12
d4213bcb-2b80-4ef2-8ce0-6cb0444ca3bd,Kaique Moreira,1956-04-07,478.267.738-47,28761572,Cardoso de Correia,MT,Brasil,F,+55 31 2841-0373,47826773847@exemplo.com.br,2024-06-28
cf471825-318d-4386-9d40-71384d6feb19,Davi Miguel Vieira,1946-11-20,250.424.969-17,49067-618,Câmara,AP,Brasil,F,+55 84 5085 2153,25042496917@exemplo.com.br,2024-07-06
084b7474-a364-4f69-aca0-6b01593301a8,Bryan Souza,1959-01-22,144.294.070-46,97229-719,Novais,PR,Brasil,M,+55 81 0996 7614,14429407046@exemplo.com.br,2024-07-20
fdbfe50a-2bdd-46ee-ac9c-49ca1f9551cc,Ana Beatriz Mendes,1964-12-30,161.231.922-08,02024-090,Vasconcelos de Costela,MS,Brasil,M,31 2076-8354,16123192208@exemplo.com.br,2024-05-20
6428645b-13e9-41f8-b955-93c701aa3cb4,Maria Vitória Garcia,1970-09-25,856.242.816-21,80287-352,Garcia da Praia,CE,Brasil,F,+55 (041) 5279 9174,85624281621@exemplo.com.br,2025-08-19
48fae17a-2429-4209-b42a-e3a9745da2a1,Caroline Pacheco,1959-10-29,072.230.425-85,85842-716,Ribeiro,PB,Brasil,F,+55 (011) 7896-8621,07223042585@exemplo.com.br,2024-03-08
87d5cd1c-59d6-46dd-ac56-83569aa94bda,Bárbara Ferreira,1998-05-16,792.648.062-05,28853883,Machado,SE,Brasil,F,0800-826-9406,79264806205@exemplo.com.br,2023-12-19
04bf2e8c-5a8d-4859-a194-c5ad8675fd90,Eduardo Pinto,1946-05-09,840.638.117-53,79061-686,Nunes,BA,Brasil,F,0900 020 6975,84063811753@exemplo.com.br,2024-09-18
dc43847a-6be0-450d-80d3-957f2142f906,Lívia Caldeira,1965-04-24,769.420.610-63,29569379,Rezende de Machado,MT,Brasil,F,0300-944-7083,76942061063@exemplo.com.br,2023-08-31
